"id","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","sales","quantity","discount","profit"
817,"Standard Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Binders",9.648,6,0.8,-16.884
302,"First Class","Home Office","United States","Greenwood","Indiana",46142,"Central","Office Supplies","Paper",4.41,1,0,2.0286
8465,"Standard Class","Consumer","United States","Phoenix","Arizona",85023,"West","Furniture","Furnishings",7.712,2,0.2,1.7352
3181,"Second Class","Home Office","United States","Lancaster","California",93534,"West","Office Supplies","Binders",67.136,4,0.2,23.4976
5299,"Same Day","Corporate","United States","Los Angeles","California",90032,"West","Office Supplies","Art",10.08,6,0,5.04
8105,"Standard Class","Home Office","United States","San Francisco","California",94110,"West","Office Supplies","Paper",244.55,5,0,114.9385
8762,"First Class","Consumer","United States","East Orange","New Jersey",7017,"East","Office Supplies","Binders",79.95,5,0,38.376
8064,"Second Class","Corporate","United States","Gulfport","Mississippi",39503,"South","Office Supplies","Binders",31.36,4,0,15.68
3869,"Standard Class","Corporate","United States","Thousand Oaks","California",91360,"West","Furniture","Furnishings",22.72,1,0,9.3152
248,"First Class","Consumer","United States","Aurora","Illinois",60505,"Central","Office Supplies","Paper",186.048,6,0.2,67.4424
5664,"Second Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Art",14.7,5,0,3.969
3484,"Same Day","Corporate","United States","Los Angeles","California",90032,"West","Office Supplies","Appliances",79.47,3,0,22.2516
6219,"Second Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Binders",1016.792,1,0.2,381.297
5997,"Standard Class","Consumer","United States","Auburn","New York",13021,"East","Office Supplies","Fasteners",1.24,1,0,0.5828
1845,"Standard Class","Home Office","United States","Los Angeles","California",90036,"West","Office Supplies","Appliances",487.92,6,0,136.6176
9332,"First Class","Consumer","United States","Fayetteville","Arkansas",72701,"South","Technology","Accessories",34.95,5,0,15.378
3196,"Second Class","Corporate","United States","San Francisco","California",94122,"West","Furniture","Furnishings",257.64,6,0,100.4796
7533,"Second Class","Consumer","United States","New York City","New York",10009,"East","Technology","Phones",979.95,5,0,264.5865
3896,"First Class","Consumer","United States","Everett","Massachusetts",2149,"East","Office Supplies","Storage",79.45,7,0,22.246
4838,"Same Day","Home Office","United States","Tucson","Arizona",85705,"West","Furniture","Chairs",259.136,4,0.2,-25.9136
8907,"Standard Class","Corporate","United States","Caldwell","Idaho",83605,"West","Office Supplies","Paper",91.36,4,0,42.0256
8947,"Same Day","Consumer","United States","Fort Worth","Texas",76106,"Central","Technology","Accessories",63.992,1,0.2,-7.1991
6764,"Second Class","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Furniture","Chairs",1454.9,5,0,378.274
1494,"Standard Class","Home Office","United States","Lawrence","Massachusetts",1841,"East","Technology","Copiers",1199.98,2,0,467.9922
5490,"First Class","Corporate","United States","Tempe","Arizona",85281,"West","Office Supplies","Fasteners",4.672,2,0.2,1.46
256,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Paper",14.62,2,0,6.7252
2523,"Standard Class","Consumer","United States","Passaic","New Jersey",7055,"East","Technology","Phones",257.98,2,0,74.8142
5402,"Same Day","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Storage",46.344,3,0.2,4.6344
578,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Paper",49.12,4,0,23.0864
5858,"Standard Class","Consumer","United States","Houston","Texas",77070,"Central","Office Supplies","Art",18.688,4,0.2,3.7376
5601,"Same Day","Consumer","United States","Anaheim","California",92804,"West","Furniture","Chairs",363.92,5,0.2,-31.843
1493,"First Class","Consumer","United States","Chicago","Illinois",60653,"Central","Office Supplies","Art",5.248,4,0.2,1.64
7356,"First Class","Consumer","United States","San Francisco","California",94110,"West","Office Supplies","Storage",29.74,1,0,4.461
7881,"Standard Class","Consumer","United States","Arlington","Virginia",22204,"South","Office Supplies","Storage",544.38,3,0,157.8702
6802,"Same Day","Consumer","United States","Oklahoma City","Oklahoma",73120,"Central","Office Supplies","Binders",38.16,9,0,19.08
753,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Paper",24.96,4,0,11.232
1335,"Standard Class","Consumer","United States","Fayetteville","Arkansas",72701,"South","Office Supplies","Binders",1793.98,2,0,843.1706
1455,"Standard Class","Corporate","United States","Little Rock","Arkansas",72209,"South","Office Supplies","Binders",17.96,4,0,8.2616
652,"Second Class","Consumer","United States","Henderson","Kentucky",42420,"South","Furniture","Chairs",731.94,3,0,219.582
6889,"Second Class","Corporate","United States","Gulfport","Mississippi",39503,"South","Furniture","Furnishings",86.45,7,0,38.038
5570,"First Class","Corporate","United States","New York City","New York",10009,"East","Office Supplies","Fasteners",3.68,2,0,1.8032
270,"Standard Class","Consumer","United States","Salem","Oregon",97301,"West","Office Supplies","Storage",39.072,3,0.2,2.9304
4393,"Standard Class","Corporate","United States","Twin Falls","Idaho",83301,"West","Furniture","Tables",1128.39,3,0,259.5297
4935,"Standard Class","Consumer","United States","Los Angeles","California",90008,"West","Technology","Accessories",36.24,1,0,14.25
6157,"Second Class","Home Office","United States","Houston","Texas",77095,"Central","Office Supplies","Appliances",9.324,6,0.8,-24.7086
535,"Same Day","Home Office","United States","Glendale","Arizona",85301,"West","Office Supplies","Paper",23.12,5,0.2,8.381
8163,"Standard Class","Consumer","United States","Los Angeles","California",90045,"West","Office Supplies","Art",5.68,2,0,1.7608
3506,"First Class","Consumer","United States","Los Angeles","California",90045,"West","Furniture","Bookcases",239.666,2,0.15,14.098
1478,"First Class","Home Office","United States","Houston","Texas",77041,"Central","Technology","Phones",438.336,4,0.2,-87.6672
1870,"First Class","Consumer","United States","Fayetteville","North Carolina",28314,"South","Office Supplies","Paper",30.816,9,0.2,9.63
3284,"Standard Class","Corporate","United States","Rochester","New York",14609,"East","Furniture","Furnishings",69.08,11,0,29.0136
5604,"Standard Class","Consumer","United States","Houston","Texas",77070,"Central","Office Supplies","Appliances",1.556,2,0.8,-4.2012
3011,"Standard Class","Home Office","United States","Santa Barbara","California",93101,"West","Technology","Phones",477.6,3,0.2,161.19
9545,"Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Furniture","Tables",91.275,1,0.5,-67.5435
6797,"Standard Class","Consumer","United States","Pasadena","Texas",77506,"Central","Technology","Accessories",167.952,6,0.2,-27.2922
4248,"Second Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Storage",31.92,4,0,8.2992
5067,"Standard Class","Consumer","United States","Houston","Texas",77070,"Central","Office Supplies","Paper",10.272,3,0.2,3.21
1698,"Standard Class","Consumer","United States","Springfield","Missouri",65807,"Central","Office Supplies","Paper",17.34,3,0,8.4966
7927,"First Class","Consumer","United States","San Diego","California",92105,"West","Office Supplies","Paper",19.92,4,0,9.7608
3929,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Furnishings",191.82,3,0,61.3824
6058,"Standard Class","Home Office","United States","Rochester","New York",14609,"East","Office Supplies","Art",14.67,3,0,6.0147
8724,"First Class","Home Office","United States","New York City","New York",10009,"East","Office Supplies","Supplies",240.37,1,0,7.2111
7659,"Second Class","Corporate","United States","New York City","New York",10011,"East","Office Supplies","Supplies",347.58,3,0,17.379
8793,"Standard Class","Corporate","United States","Los Angeles","California",90045,"West","Technology","Phones",196.776,3,0.2,14.7582
5701,"Second Class","Corporate","United States","Lowell","Massachusetts",1852,"East","Office Supplies","Paper",166.44,3,0,79.8912
642,"Standard Class","Consumer","United States","Los Angeles","California",90036,"West","Furniture","Tables",568.728,3,0.2,28.4364
701,"Standard Class","Home Office","United States","Tulsa","Oklahoma",74133,"Central","Office Supplies","Art",36.44,4,0,12.0252
7908,"Standard Class","Corporate","United States","Sacramento","California",95823,"West","Furniture","Chairs",1403.92,5,0.2,70.196
6559,"Second Class","Consumer","United States","Los Angeles","California",90032,"West","Furniture","Bookcases",435.999,3,0.15,5.1294
7466,"Second Class","Consumer","United States","Wilmington","Delaware",19805,"East","Office Supplies","Paper",38.88,6,0,18.6624
5926,"Second Class","Consumer","United States","South Bend","Indiana",46614,"Central","Office Supplies","Paper",97.82,2,0,45.9754
6426,"Standard Class","Consumer","United States","Oceanside","New York",11572,"East","Furniture","Furnishings",18.96,2,0,8.532
1573,"Standard Class","Home Office","United States","Muskogee","Oklahoma",74403,"Central","Office Supplies","Appliances",13.11,3,0,3.4086
3129,"Second Class","Corporate","United States","Los Angeles","California",90045,"West","Office Supplies","Binders",34.248,3,0.2,11.5587
8168,"Second Class","Consumer","United States","Houston","Texas",77095,"Central","Office Supplies","Paper",51.016,7,0.2,15.9425
1943,"Second Class","Consumer","United States","Henderson","Kentucky",42420,"South","Furniture","Tables",842.94,3,0,160.1586
515,"Standard Class","Consumer","United States","Long Beach","California",90805,"West","Office Supplies","Labels",29.6,2,0,14.8
4606,"Standard Class","Corporate","United States","Springfield","Virginia",22153,"South","Office Supplies","Paper",12.96,2,0,6.3504
7686,"Second Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Labels",7.83,3,0,3.6018
6539,"First Class","Home Office","United States","Meriden","Connecticut",6450,"East","Office Supplies","Art",11.12,4,0,2.8912
6429,"Second Class","Consumer","United States","Burlington","Vermont",5408,"East","Furniture","Chairs",715.2,3,0,178.8
58,"Standard Class","Consumer","United States","Oklahoma City","Oklahoma",73120,"Central","Office Supplies","Appliances",137.62,2,0,60.5528
1265,"Second Class","Corporate","United States","Dover","New Hampshire",3820,"East","Office Supplies","Appliances",33.28,4,0,9.3184
8469,"Same Day","Consumer","United States","New York City","New York",10024,"East","Furniture","Tables",1090.782,7,0.4,-290.8752
2587,"Second Class","Corporate","United States","New York City","New York",10035,"East","Furniture","Furnishings",50.97,3,0,9.1746
7672,"Standard Class","Consumer","United States","Gresham","Oregon",97030,"West","Furniture","Chairs",195.136,4,0.2,-12.196
9848,"Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Office Supplies","Paper",47.952,3,0.2,16.1838
9292,"Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Furniture","Tables",945.036,6,0.4,-299.2614
1661,"Standard Class","Corporate","United States","Los Angeles","California",90045,"West","Office Supplies","Envelopes",15.25,1,0,7.015
6565,"First Class","Consumer","United States","Temecula","California",92592,"West","Technology","Accessories",36.24,1,0,15.2208
2079,"Same Day","Consumer","United States","El Paso","Texas",79907,"Central","Office Supplies","Paper",36.544,2,0.2,11.8768
5590,"Same Day","Home Office","United States","San Francisco","California",94122,"West","Technology","Accessories",16.95,1,0,1.017
9171,"First Class","Consumer","United States","New York City","New York",10024,"East","Technology","Accessories",78.15,1,0,34.386
4740,"Standard Class","Consumer","United States","Columbus","Georgia",31907,"South","Office Supplies","Supplies",5.04,2,0,0.1512
3495,"Same Day","Consumer","United States","San Francisco","California",94122,"West","Office Supplies","Art",59.52,3,0,15.4752
1503,"Standard Class","Corporate","United States","Los Angeles","California",90049,"West","Furniture","Chairs",563.24,5,0.2,56.324
6132,"Standard Class","Home Office","United States","New York City","New York",10024,"East","Office Supplies","Paper",379.4,10,0,178.318
9283,"Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Office Supplies","Binders",18.504,3,0.2,5.7825
2984,"Standard Class","Corporate","United States","Houston","Texas",77036,"Central","Office Supplies","Supplies",16.656,6,0.2,-3.123
8737,"Second Class","Corporate","United States","Los Angeles","California",90045,"West","Technology","Phones",15.984,2,0.2,1.1988
6437,"Standard Class","Home Office","United States","Houston","Texas",77070,"Central","Office Supplies","Fasteners",28.44,9,0.2,4.266
2478,"Standard Class","Consumer","United States","Columbus","Indiana",47201,"Central","Furniture","Furnishings",6.24,3,0,2.6208
2837,"Standard Class","Home Office","United States","New York City","New York",10035,"East","Technology","Phones",138,2,0,34.5
8831,"First Class","Corporate","United States","Tempe","Arizona",85281,"West","Office Supplies","Envelopes",12.768,6,0.2,4.6284
9337,"Standard Class","Consumer","United States","Kenosha","Wisconsin",53142,"Central","Furniture","Furnishings",373.08,6,0,82.0776
3443,"Second Class","Consumer","United States","Houston","Texas",77070,"Central","Technology","Phones",1114.4,7,0.2,376.11
9442,"Second Class","Corporate","United States","Orange","New Jersey",7050,"East","Office Supplies","Binders",5.76,2,0,2.8224
422,"Same Day","Consumer","United States","Los Angeles","California",90004,"West","Office Supplies","Storage",77.88,2,0,3.894
2712,"Standard Class","Home Office","United States","Houston","Texas",77036,"Central","Office Supplies","Binders",4.47,3,0.8,-7.8225
2918,"First Class","Consumer","United States","Dallas","Texas",75081,"Central","Technology","Accessories",119.448,3,0.2,-13.4379
1136,"Standard Class","Consumer","United States","Owensboro","Kentucky",42301,"South","Office Supplies","Paper",45.68,2,0,21.0128
8011,"Standard Class","Corporate","United States","San Diego","California",92105,"West","Technology","Phones",311.976,3,0.2,38.997
3195,"Standard Class","Consumer","United States","Utica","New York",13501,"East","Technology","Accessories",79.99,1,0,28.7964
2612,"Second Class","Consumer","United States","Morristown","New Jersey",7960,"East","Office Supplies","Art",17.94,3,0,4.485
2321,"Standard Class","Consumer","United States","Quincy","Illinois",62301,"Central","Office Supplies","Labels",19.824,6,0.2,6.4428
6470,"Standard Class","Consumer","United States","Medford","Oregon",97504,"West","Office Supplies","Paper",22.776,3,0.2,7.6869
472,"Standard Class","Consumer","United States","Los Angeles","California",90045,"West","Furniture","Tables",573.728,4,0.2,-64.5444
9591,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Furniture","Chairs",658.746,3,0.1,146.388
2211,"Standard Class","Home Office","United States","El Paso","Texas",79907,"Central","Office Supplies","Labels",6.936,3,0.2,2.3409
2136,"Standard Class","Consumer","United States","Phoenix","Arizona",85023,"West","Office Supplies","Fasteners",4.464,3,0.2,-0.9486
8023,"Standard Class","Consumer","United States","Morgan Hill","California",95037,"West","Office Supplies","Art",21.92,8,0,5.9184
2945,"Same Day","Home Office","United States","San Francisco","California",94122,"West","Office Supplies","Labels",41.4,4,0,19.872
2986,"First Class","Corporate","United States","Greensboro","North Carolina",27405,"South","Furniture","Tables",523.764,3,0.4,-192.0468
1443,"Standard Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Art",34.24,8,0,9.9296
4959,"First Class","Consumer","United States","Everett","Massachusetts",2149,"East","Technology","Accessories",177,3,0,30.09
1023,"Same Day","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Furniture","Furnishings",5.82,2,0,2.7354
1927,"Second Class","Corporate","United States","Los Angeles","California",90032,"West","Office Supplies","Appliances",90.86,7,0,26.3494
8179,"Standard Class","Consumer","United States","Dover","Delaware",19901,"East","Technology","Phones",21.8,2,0,6.104
7641,"Standard Class","Corporate","United States","Boise","Idaho",83704,"West","Technology","Phones",304.776,3,0.2,22.8582
6834,"First Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Paper",47.952,3,0.2,16.1838
8550,"Standard Class","Consumer","United States","Irving","Texas",75061,"Central","Office Supplies","Storage",12.672,3,0.2,-3.168
4849,"Standard Class","Corporate","United States","Wilson","North Carolina",27893,"South","Office Supplies","Paper",10.272,3,0.2,3.4668
8814,"Standard Class","Consumer","United States","Columbus","Indiana",47201,"Central","Office Supplies","Paper",96.08,2,0,46.1184
3403,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Technology","Phones",783.96,4,0,219.5088
282,"Second Class","Consumer","United States","San Diego","California",92037,"West","Furniture","Chairs",1013.488,7,0.2,76.0116
3209,"Standard Class","Consumer","United States","Tucson","Arizona",85705,"West","Technology","Accessories",1023.936,8,0.2,179.1888
3091,"Standard Class","Home Office","United States","Springfield","Oregon",97477,"West","Office Supplies","Art",5.344,2,0.2,0.7348
2229,"Standard Class","Consumer","United States","Eau Claire","Wisconsin",54703,"Central","Furniture","Bookcases",405.86,7,0,32.4688
551,"Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Office Supplies","Supplies",5.552,2,0.2,-1.041
9100,"Standard Class","Corporate","United States","Baytown","Texas",77520,"Central","Office Supplies","Paper",10.368,2,0.2,3.6288
4233,"Standard Class","Consumer","United States","Chicago","Illinois",60653,"Central","Office Supplies","Supplies",22.344,3,0.2,2.5137
892,"Standard Class","Corporate","United States","Columbus","Indiana",47201,"Central","Office Supplies","Art",33.4,5,0,12.358
9601,"Standard Class","Consumer","United States","Rome","New York",13440,"East","Office Supplies","Art",32.13,9,0,8.3538
4752,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Furnishings",63.94,1,0,24.9366
6272,"Same Day","Home Office","United States","Chicago","Illinois",60610,"Central","Office Supplies","Paper",15.552,3,0.2,5.6376
6888,"First Class","Corporate","United States","New York City","New York",10035,"East","Office Supplies","Binders",1087.936,8,0.2,353.5792
3501,"Standard Class","Consumer","United States","Madison","Wisconsin",53711,"Central","Office Supplies","Labels",61.06,2,0,28.0876
4871,"Standard Class","Consumer","United States","Burlington","Vermont",5408,"East","Office Supplies","Paper",12.28,1,0,5.7716
6983,"Same Day","Consumer","United States","Dallas","Texas",75217,"Central","Furniture","Furnishings",16.192,2,0.6,-8.5008
3483,"Standard Class","Corporate","United States","Long Beach","New York",11561,"East","Office Supplies","Appliances",16.78,2,0,4.195
276,"Standard Class","Consumer","United States","Newark","Delaware",19711,"East","Office Supplies","Paper",3.38,1,0,1.5548
9435,"Standard Class","Home Office","United States","Houston","Texas",77095,"Central","Office Supplies","Binders",13.776,6,0.8,-22.0416
1530,"Same Day","Consumer","United States","Columbia","South Carolina",29203,"South","Office Supplies","Paper",12.96,2,0,6.2208
7405,"Standard Class","Corporate","United States","Little Rock","Arkansas",72209,"South","Technology","Accessories",339.96,4,0,122.3856
2730,"Standard Class","Consumer","United States","San Diego","California",92024,"West","Furniture","Furnishings",3.48,2,0,1.1136
9651,"Standard Class","Home Office","United States","San Francisco","California",94110,"West","Office Supplies","Binders",6.672,3,0.2,2.1684
4206,"Standard Class","Corporate","United States","San Francisco","California",94110,"West","Technology","Accessories",199.98,2,0,69.993
1370,"Standard Class","Corporate","United States","Springfield","Virginia",22153,"South","Office Supplies","Envelopes",66.54,6,0,32.6046
2366,"Standard Class","Corporate","United States","New York City","New York",10009,"East","Office Supplies","Binders",102.368,2,0.2,37.1084
3415,"Standard Class","Consumer","United States","Ontario","California",91761,"West","Furniture","Chairs",283.92,5,0.2,-46.137
2287,"Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Art",59.52,3,0,15.4752
8885,"Standard Class","Consumer","United States","Wilmington","Delaware",19805,"East","Furniture","Bookcases",283.92,4,0,82.3368
1110,"First Class","Corporate","United States","Raleigh","North Carolina",27604,"South","Technology","Phones",74.24,1,0.2,8.352
7147,"Standard Class","Corporate","United States","San Jose","California",95123,"West","Technology","Phones",110.352,3,0.2,8.2764
8473,"First Class","Consumer","United States","Chicago","Illinois",60653,"Central","Technology","Phones",95.984,2,0.2,5.999
7050,"Standard Class","Corporate","United States","Los Angeles","California",90045,"West","Furniture","Chairs",41.568,2,0.2,2.598
702,"Second Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Storage",97.984,2,0.2,-24.496
4741,"Second Class","Home Office","United States","Los Angeles","California",90036,"West","Office Supplies","Paper",23.12,4,0,11.3288
4265,"Standard Class","Consumer","United States","Freeport","New York",11520,"East","Furniture","Furnishings",322.59,3,0,64.518
8824,"Second Class","Consumer","United States","Chicago","Illinois",60623,"Central","Furniture","Chairs",170.072,4,0.3,-12.148
4703,"Standard Class","Corporate","United States","Los Angeles","California",90004,"West","Office Supplies","Paper",8,2,0,3.84
6859,"Standard Class","Corporate","United States","Sierra Vista","Arizona",85635,"West","Office Supplies","Appliances",30.144,2,0.2,3.0144
9516,"Standard Class","Home Office","United States","New York City","New York",10024,"East","Office Supplies","Art",8,5,0,3.44
48,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Furnishings",259.7,5,0,106.477
370,"Standard Class","Home Office","United States","New York City","New York",10009,"East","Furniture","Chairs",172.764,2,0.1,13.4372
104,"Standard Class","Home Office","United States","Roseville","Minnesota",55113,"Central","Office Supplies","Appliances",715.64,2,0,178.91
6870,"Standard Class","Home Office","United States","Chicago","Illinois",60653,"Central","Furniture","Tables",480.96,3,0.5,-269.3376
1299,"Standard Class","Consumer","United States","Salem","Virginia",24153,"South","Furniture","Bookcases",302.94,3,0,69.6762
4536,"Standard Class","Consumer","United States","Arlington","Texas",76017,"Central","Office Supplies","Storage",999.432,7,0.2,124.929
983,"Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Furniture","Tables",219.075,3,0.5,-131.445
5638,"First Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Storage",80.58,6,0,22.5624
9669,"First Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Accessories",209.93,7,0,92.3692
5002,"Standard Class","Corporate","United States","Jackson","Mississippi",39212,"South","Office Supplies","Binders",11.43,3,0,5.3721
7294,"Second Class","Consumer","United States","Richmond","Kentucky",40475,"South","Technology","Copiers",1399.98,2,0,629.991
123,"Second Class","Corporate","United States","Newark","Delaware",19711,"East","Office Supplies","Art",9.84,3,0,2.6568
2146,"Standard Class","Home Office","United States","Superior","Wisconsin",54880,"Central","Office Supplies","Paper",45.36,7,0,21.7728
4777,"First Class","Home Office","United States","San Diego","California",92024,"West","Technology","Phones",203.976,3,0.2,25.497
1190,"Standard Class","Consumer","United States","Houston","Texas",77070,"Central","Technology","Phones",299.96,5,0.2,37.495
3575,"Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Furnishings",11.688,3,0.6,-4.6752
1647,"Standard Class","Home Office","United States","Los Angeles","California",90008,"West","Office Supplies","Art",19.46,7,0,5.0596
4325,"Standard Class","Home Office","United States","New York City","New York",10009,"East","Technology","Accessories",559.93,7,0,167.979
3399,"First Class","Consumer","United States","Columbus","Indiana",47201,"Central","Technology","Accessories",99.39,3,0,40.7499
2998,"First Class","Corporate","United States","San Francisco","California",94110,"West","Furniture","Bookcases",482.664,8,0.15,85.176
6593,"Second Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Storage",46.53,3,0,12.0978
5554,"Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Binders",0.836,1,0.8,-1.3376
5582,"Same Day","Corporate","United States","Los Angeles","California",90032,"West","Office Supplies","Binders",7.752,3,0.2,2.8101
2474,"Standard Class","Consumer","United States","Burlington","Vermont",5408,"East","Office Supplies","Paper",79.92,4,0,37.5624
2589,"First Class","Corporate","United States","Tempe","Arizona",85281,"West","Office Supplies","Supplies",15.36,2,0.2,-3.264
980,"Second Class","Consumer","United States","Aurora","Illinois",60505,"Central","Furniture","Tables",268.935,3,0.5,-209.7693
7262,"First Class","Corporate","United States","Skokie","Illinois",60076,"Central","Office Supplies","Binders",2.304,4,0.8,-3.5712
5810,"Standard Class","Consumer","United States","Decatur","Illinois",62521,"Central","Office Supplies","Art",28.032,6,0.2,3.504
3208,"Standard Class","Consumer","United States","New Albany","Indiana",47150,"Central","Furniture","Chairs",89.99,1,0,17.0981
1365,"Second Class","Home Office","United States","Florence","Kentucky",41042,"South","Technology","Accessories",18,1,0,3.24
8298,"Second Class","Consumer","United States","League City","Texas",77573,"Central","Furniture","Chairs",254.058,3,0.3,-32.6646
4151,"Same Day","Consumer","United States","Charlotte","North Carolina",28205,"South","Technology","Phones",627.168,4,0.2,70.5564
7676,"First Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Accessories",339.96,4,0,122.3856
5356,"Second Class","Consumer","United States","Carrollton","Texas",75007,"Central","Technology","Accessories",1399.944,7,0.2,52.4979
741,"First Class","Consumer","United States","Atlanta","Georgia",30318,"South","Office Supplies","Binders",15.92,4,0,7.4824
878,"Second Class","Consumer","United States","Dallas","Texas",75220,"Central","Office Supplies","Appliances",66.284,2,0.8,-178.9668
3529,"First Class","Consumer","United States","Oakland","California",94601,"West","Furniture","Tables",568.728,3,0.2,28.4364
7826,"Standard Class","Corporate","United States","Gilbert","Arizona",85234,"West","Technology","Phones",167.968,4,0.2,62.988
49,"Standard Class","Consumer","United States","Monroe","Louisiana",71203,"South","Office Supplies","Art",56.3,2,0,15.764
699,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Furniture","Bookcases",323.136,4,0.2,12.1176
72,"Standard Class","Corporate","United States","Lakewood","New Jersey",8701,"East","Office Supplies","Storage",81.96,2,0,0
7390,"First Class","Consumer","United States","Pocatello","Idaho",83201,"West","Furniture","Furnishings",35,4,0,14.7
8096,"Standard Class","Home Office","United States","Phoenix","Arizona",85023,"West","Furniture","Furnishings",169.568,2,0.2,0
7128,"First Class","Corporate","United States","Springfield","Oregon",97477,"West","Office Supplies","Fasteners",8.72,5,0.2,2.289
8261,"Standard Class","Corporate","United States","Broken Arrow","Oklahoma",74012,"Central","Office Supplies","Binders",11.88,2,0,5.346
4999,"First Class","Consumer","United States","Inglewood","California",90301,"West","Furniture","Furnishings",128.9,2,0,15.468
7456,"Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Technology","Phones",328.224,4,0.2,28.7196
9863,"First Class","Consumer","United States","Los Angeles","California",90008,"West","Office Supplies","Paper",12.96,2,0,6.2208
2194,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders",3.592,1,0.2,1.1225
4121,"Standard Class","Corporate","United States","New York City","New York",10035,"East","Technology","Phones",39.99,1,0,11.5971
3999,"Second Class","Consumer","United States","Los Angeles","California",90008,"West","Office Supplies","Paper",18.97,1,0,9.1056
7266,"Second Class","Corporate","United States","Richmond","Kentucky",40475,"South","Technology","Accessories",32.96,2,0,14.1728
5384,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Technology","Phones",539.97,3,0,134.9925
1322,"Same Day","Consumer","United States","Milford","Connecticut",6460,"East","Office Supplies","Paper",51.84,8,0,24.8832
4551,"Second Class","Consumer","United States","Mesa","Arizona",85204,"West","Office Supplies","Envelopes",43.92,5,0.2,15.921
8188,"Standard Class","Consumer","United States","San Bernardino","California",92404,"West","Office Supplies","Binders",39.92,2,0.2,12.974
3166,"Standard Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Binders",14.112,9,0.8,-21.168
7191,"Standard Class","Corporate","United States","Houston","Texas",77095,"Central","Technology","Phones",158.376,3,0.2,13.8579
7461,"Standard Class","Consumer","United States","Newark","Delaware",19711,"East","Office Supplies","Art",155.94,6,0,45.2226
663,"Standard Class","Home Office","United States","Fayetteville","North Carolina",28314,"South","Office Supplies","Paper",10.368,2,0.2,3.6288
8424,"First Class","Home Office","United States","Los Angeles","California",90049,"West","Technology","Copiers",2879.952,6,0.2,1007.9832
2668,"Standard Class","Consumer","United States","Redmond","Oregon",97756,"West","Office Supplies","Binders",31.32,10,0.7,-25.056
5358,"Standard Class","Consumer","United States","Dallas","Texas",75220,"Central","Office Supplies","Art",23.832,3,0.2,6.5538
7527,"Standard Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Storage",177.648,2,0.2,-28.8678
8706,"Second Class","Consumer","United States","Columbia","Missouri",65203,"Central","Office Supplies","Labels",14.94,3,0,6.8724
9397,"Second Class","Corporate","United States","Aurora","Illinois",60505,"Central","Furniture","Furnishings",60.288,8,0.6,-27.1296
5924,"Second Class","Consumer","United States","Columbus","Georgia",31907,"South","Furniture","Furnishings",18.84,3,0,7.9128
6676,"First Class","Consumer","United States","Los Angeles","California",90049,"West","Office Supplies","Art",9.84,3,0,2.8536
3643,"Standard Class","Corporate","United States","New York City","New York",10009,"East","Technology","Phones",135.99,1,0,36.7173
5889,"Second Class","Consumer","United States","Fresno","California",93727,"West","Furniture","Furnishings",40.48,2,0,14.5728
9922,"Standard Class","Corporate","United States","New York City","New York",10009,"East","Office Supplies","Envelopes",17.48,2,0,8.2156
