,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s
4858,494,14.0,1,27,2,19,15,1,10.0,8,7,472.0,0,0.42,0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,1,7.0,6.0,8.0,6.0,8.0,7.0,7.0,6.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,9.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4859,494,14.0,1,27,2,19,15,9,10.0,1,8,473.0,0,0.34,0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,1,10.0,9.0,10.0,10.0,10.0,9.0,10.0,8.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,8.0,8.0,9.0,6.0,9.0,5.0,6.0,6.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4860,494,14.0,1,27,2,19,15,8,10.0,15,9,474.0,1,-0.06,0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,1,9.0,9.0,9.0,9.0,6.0,5.0,9.0,9.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,1,7.0,7.0,7.0,9.0,8.0,6.0,8.0,5.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4861,494,14.0,1,27,2,19,15,15,10.0,7,10,475.0,0,0.5,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,6.0,6.0,8.0,5.0,7.0,5.0,5.0,2.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4862,494,14.0,1,27,2,19,15,14,10.0,6,11,476.0,0,0.12,1,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,1,7.0,10.0,7.0,7.0,6.0,5.0,7.0,5.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4863,494,14.0,1,27,2,19,15,4,10.0,11,12,477.0,0,0.29,0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,1,7.0,6.0,7.0,7.0,7.0,,6.0,5.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,6.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4864,494,14.0,1,27,2,19,15,2,10.0,9,14,478.0,0,0.3,1,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4865,494,14.0,1,27,2,19,15,7,10.0,14,15,479.0,0,0.27,1,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,0,3.0,8.0,7.0,5.0,7.0,2.0,5.0,4.0,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4866,494,14.0,1,27,2,19,15,11,10.0,3,16,480.0,0,0.34,1,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,1,6.0,7.0,9.0,8.0,6.0,9.0,,,2.0,30.0,journalism,6.0,Tufts,,"26,892.00",2.0,2.0,8.0,Boston,"12,302",37994.0,4.0,3.0,3.0,film and radio,6.0,8.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,6.0,9.0,10.0,7.0,8.0,9.0,10.0,6.0,,25.0,25.0,25.0,25.0,0.0,0.0,75.0,5.0,5.0,5.0,5.0,5.0,45.0,2.0,5.0,8.0,20.0,20.0,9.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,10.0,9.0,0,7.0,7.0,9.0,8.0,8.0,8.0,6.0,6.0,0.0,,7.0,6.0,5.0,9.0,5.0,9.0,6.0,7.0,8.0,9.0,8.0
4867,495,15.0,1,29,2,19,15,3,5.0,14,1,466.0,0,-0.05,0,24.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,0,5.0,2.0,3.0,6.0,2.0,5.0,5.0,7.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,7.0,7.0,6.0,7.0,5.0,7.0,7.0,7.0,,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4868,495,15.0,1,29,2,19,15,10,5.0,6,2,467.0,1,-0.01,0,24.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,1,7.0,8.0,9.0,9.0,8.0,9.0,7.0,5.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,8.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4869,495,15.0,1,29,2,19,15,6,5.0,2,3,468.0,0,-0.07,1,25.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,0,4.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,0,7.0,5.0,7.0,5.0,5.0,4.0,6.0,6.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4870,495,15.0,1,29,2,19,15,5,5.0,1,4,469.0,0,-0.19,0,25.0,4.0,20.0,10.0,20.0,20.0,10.0,20.0,0,4.0,4.0,8.0,6.0,7.0,3.0,6.0,2.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,7.0,7.0,6.0,5.0,5.0,5.0,7.0,6.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4871,495,15.0,1,29,2,19,15,13,5.0,9,5,470.0,1,-0.18,0,29.0,4.0,10.0,20.0,25.0,25.0,10.0,10.0,1,4.0,4.0,6.0,9.0,2.0,4.0,7.0,5.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4872,495,15.0,1,29,2,19,15,12,5.0,8,6,471.0,0,-0.22,0,30.0,4.0,15.0,15.0,25.0,10.0,15.0,20.0,0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,1.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,0,7.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4873,495,15.0,1,29,2,19,15,1,5.0,12,7,472.0,0,0.09,0,25.0,3.0,10.0,25.0,25.0,20.0,10.0,10.0,0,3.0,4.0,6.0,,6.0,6.0,8.0,9.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,7.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4874,495,15.0,1,29,2,19,15,9,5.0,5,8,473.0,0,0.03,0,34.0,4.0,15.0,20.0,20.0,15.0,15.0,15.0,1,8.0,8.0,10.0,10.0,9.0,8.0,8.0,6.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,0,5.0,7.0,7.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4875,495,15.0,1,29,2,19,15,8,5.0,4,9,474.0,0,-0.04,0,30.0,1.0,15.0,20.0,10.0,30.0,5.0,20.0,0,9.0,10.0,8.0,10.0,6.0,,8.0,9.0,,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,7.0,8.0,7.0,7.0,6.0,5.0,8.0,7.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4876,495,15.0,1,29,2,19,15,15,5.0,11,10,475.0,0,0.09,0,27.0,3.0,10.0,15.0,30.0,10.0,15.0,20.0,0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4877,495,15.0,1,29,2,19,15,14,5.0,10,11,476.0,0,-0.08,0,25.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,0,4.0,3.0,5.0,7.0,3.0,2.0,3.0,3.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,0,7.0,7.0,7.0,5.0,4.0,4.0,6.0,7.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4878,495,15.0,1,29,2,19,15,4,5.0,15,12,477.0,0,0.29,0,27.0,3.0,16.0,19.0,16.0,17.0,15.0,17.0,0,6.0,7.0,8.0,8.0,7.0,,6.0,5.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4879,495,15.0,1,29,2,19,15,2,5.0,13,14,478.0,0,0.07,0,26.0,2.0,20.0,20.0,10.0,20.0,10.0,20.0,0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4880,495,15.0,1,29,2,19,15,7,5.0,3,15,479.0,0,0.07,0,27.0,2.0,15.0,15.0,20.0,20.0,15.0,15.0,0,2.0,6.0,5.0,6.0,4.0,1.0,2.0,8.0,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,7.0,6.0,7.0,5.0,7.0,5.0,6.0,6.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4881,495,15.0,1,29,2,19,15,11,5.0,7,16,480.0,0,-0.19,0,26.0,2.0,16.0,18.0,18.0,20.0,12.0,16.0,0,2.0,7.0,7.0,6.0,6.0,8.0,,,2.0,32.0,Theater,15.0,UM,,,6.0,5.0,6.0,Miami,"33,184",35409.0,2.0,2.0,1.0,Film,6.0,7.0,5.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,30.0,10.0,20.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,1,6.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,0.0,4.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0
4882,496,1.0,0,1,1,20,7,2,2.0,6,1,502.0,0,-0.16,1,26.0,4.0,40.0,20.0,20.0,20.0,0.0,0.0,1,8.0,8.0,8.0,7.0,,6.0,7.0,7.0,1.0,23.0,Engineering,5.0,Purdue,"1,134.00","13,872.00",4.0,1.0,1.0,Indiana,"47,906",23707.0,1.0,5.0,2.0,researcher,2.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,3.0,8.0,9.0,6.0,9.0,0,4.0,7.0,7.0,5.0,7.0,2.0,5.0,5.0,0.0,3.0,8.0,6.0,8.0,9.0,6.0,4.0,5.0,6.0,9.0,8.0,8.0
4883,496,1.0,0,1,1,20,7,2,2.0,2,2,503.0,0,0.24,0,25.0,2.0,30.0,30.0,40.0,0.0,0.0,0.0,1,8.0,8.0,10.0,6.0,5.0,7.0,9.0,6.0,2.0,23.0,Engineering,5.0,Purdue,"1,134.00","13,872.00",4.0,1.0,1.0,Indiana,"47,906",23707.0,1.0,5.0,2.0,researcher,2.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,3.0,8.0,9.0,6.0,9.0,0,2.0,4.0,8.0,5.0,8.0,5.0,5.0,6.0,0.0,3.0,8.0,6.0,8.0,9.0,6.0,4.0,5.0,6.0,9.0,8.0,8.0
4884,496,1.0,0,1,1,20,7,2,2.0,1,4,504.0,0,0.31,0,23.0,2.0,30.0,0.0,30.0,15.0,15.0,10.0,1,8.0,10.0,10.0,8.0,7.0,7.0,8.0,8.0,2.0,23.0,Engineering,5.0,Purdue,"1,134.00","13,872.00",4.0,1.0,1.0,Indiana,"47,906",23707.0,1.0,5.0,2.0,researcher,2.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,3.0,8.0,9.0,6.0,9.0,0,6.0,7.0,8.0,7.0,9.0,6.0,6.0,5.0,0.0,3.0,8.0,6.0,8.0,9.0,6.0,4.0,5.0,6.0,9.0,8.0,8.0
4885,496,1.0,0,1,1,20,7,2,2.0,7,5,505.0,1,0.48,1,27.0,4.0,20.0,14.0,18.0,16.0,16.0,16.0,1,8.0,9.0,8.0,7.0,7.0,6.0,8.0,6.0,2.0,23.0,Engineering,5.0,Purdue,"1,134.00","13,872.00",4.0,1.0,1.0,Indiana,"47,906",23707.0,1.0,5.0,2.0,researcher,2.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,3.0,8.0,9.0,6.0,9.0,1,7.0,,8.0,8.0,,6.0,6.0,6.0,0.0,3.0,8.0,6.0,8.0,9.0,6.0,4.0,5.0,6.0,9.0,8.0,8.0
4886,496,1.0,0,1,1,20,7,2,2.0,5,6,506.0,0,0.74,1,24.0,4.0,15.0,15.0,20.0,15.0,15.0,20.0,1,6.0,7.0,7.0,5.0,,4.0,5.0,6.0,2.0,23.0,Engineering,5.0,Purdue,"1,134.00","13,872.00",4.0,1.0,1.0,Indiana,"47,906",23707.0,1.0,5.0,2.0,researcher,2.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,3.0,8.0,9.0,6.0,9.0,0,5.0,,8.0,6.0,8.0,4.0,5.0,2.0,,3.0,8.0,6.0,8.0,9.0,6.0,4.0,5.0,6.0,9.0,8.0,8.0
4887,496,1.0,0,1,1,20,7,2,2.0,4,7,507.0,0,0.58,1,24.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,0,5.0,9.0,9.0,,8.0,6.0,7.0,5.0,2.0,23.0,Engineering,5.0,Purdue,"1,134.00","13,872.00",4.0,1.0,1.0,Indiana,"47,906",23707.0,1.0,5.0,2.0,researcher,2.0,8.0,1.0,8.0,7.0,7.0,7.0,8.0,1.0,1.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,,20.0,30.0,20.0,20.0,10.0,0.0,25.0,20.0,5.0,20.0,20.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,5.0,8.0,6.0,9.0,8.0,3.0,8.0,9.0,6.0,9.0,1,6.0,8.0,8.0,8.0,7.0,6.0,7.0,8.0,0.0,3.0,8.0,6.0,8.0,9.0,6.0,4.0,5.0,6.0,9.0,8.0,8.0
